RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023
102001,0,United States,country,USA,35,31,31,32,34,35,34,33,34,33,33,32,35,31,31,33,34,35,34,34,35,34,34,34,36,32,33,36,36,35,36,37,37,37,37,37,37,33,35,35,35,35,35,35,35,34,34,34,36,32,31,32,31,33,32,32,32,32,32,31,33,30,30,31,31,32,31,31
394913,1,"New York, NY",msa,NY,63,56,49,48,49,54,56,53,54,54,51,50,57,55,49,50,50,52,54,53,52,55,53,52,59,57,48,50,58,53,47,50,55,57,59,60,55,44,55,60,60,63,65,64,63,64,62,55,62,64,57,55,56,59,58,55,50,50,52,51,57,53,48,50,52,54,53,53
753899,2,"Los Angeles, CA",msa,CA,35,29,30,30,31,32,31,30,31,31,31,31,33,30,30,31,31,32,32,32,32,32,32,33,35,30,30,34,31,31,31,32,33,34,34,34,35,31,31,31,30,31,30,30,30,30,30,31,33,28,28,29,28,29,29,28,29,29,28,29,30,27,28,28,28,29,28,28
394463,3,"Chicago, IL",msa,IL,42,39,38,40,42,43,42,40,40,39,39,38,42,38,39,39,41,42,41,40,41,39,39,39,42,38,39,43,44,40,41,42,43,43,43,42,45,32,41,42,42,43,42,41,41,40,40,39,42,37,37,37,38,38,38,36,36,36,36,35,37,33,35,36,36,37,36,35
394514,4,"Dallas, TX",msa,TX,21,20,19,20,21,21,21,21,21,21,21,20,21,20,20,21,21,21,21,21,22,21,21,21,22,21,21,,22,23,23,24,24,24,24,24,24,23,23,23,22,23,22,22,22,22,22,23,24,22,22,27,27,28,28,27,28,28,28,27,28,28,27,28,28,28,28,28
394692,5,"Houston, TX",msa,TX,31,29,30,31,32,33,32,31,31,31,31,30,31,30,29,31,32,32,32,31,31,31,31,30,31,30,30,34,32,33,34,34,36,36,35,35,36,33,35,33,32,33,32,32,32,31,31,31,32,30,29,30,29,30,29,28,29,28,28,28,29,28,28,29,29,29,29,28
395209,6,"Washington, DC",msa,VA,28,19,19,22,25,30,34,33,33,32,32,32,34,32,30,32,33,34,34,33,33,33,33,34,37,32,31,34,34,34,34,33,33,29,33,33,35,31,30,30,30,31,30,31,31,30,31,30,32,29,27,29,28,30,30,30,30,29,30,29,32,29,28,29,28,29,29,28
394974,7,"Philadelphia, PA",msa,PA,37,32,32,37,36,36,34,40,41,39,39,36,40,37,37,39,41,44,42,41,41,40,40,40,44,38,40,44,50,40,41,43,43,36,42,43,45,41,41,41,42,43,43,42,41,41,40,40,44,38,37,37,38,40,39,39,38,37,37,35,41,34,35,36,36,38,37,36
394856,8,"Miami, FL",msa,FL,36,32,34,34,36,37,37,35,35,35,34,32,36,31,32,34,36,36,36,35,36,35,34,34,37,32,34,38,37,35,37,39,39,39,39,38,,,35,38,38,39,39,38,37,36,36,36,39,34,35,36,35,36,35,33,32,34,33,31,34,31,33,34,35,36,35,34
394347,9,"Atlanta, GA",msa,GA,33,30,30,31,32,33,31,30,31,30,30,29,31,30,29,31,32,32,32,31,31,31,30,31,32,29,29,31,30,30,31,31,31,31,30,30,31,30,30,31,30,30,29,28,29,29,28,28,29,27,26,27,27,27,27,26,27,27,27,26,27,26,26,27,25,25,24,23
394404,10,"Boston, MA",msa,MA,49,44,43,43,44,47,47,46,45,43,44,43,46,43,42,44,45,46,46,45,44,44,44,43,49,44,43,45,49,45,44,46,45,45,45,46,49,45,44,44,45,47,45,46,44,43,43,44,48,43,40,41,42,37,43,44,42,41,42,41,44,38,39,39,40,41,42,42
394976,11,"Phoenix, AZ",msa,AZ,28,26,27,27,28,28,28,29,28,28,15,27,28,27,27,28,28,29,29,29,29,28,28,28,29,28,29,30,29,30,30,30,30,29,29,29,30,28,28,28,28,28,28,28,28,28,28,28,29,27,26,27,27,27,27,26,27,26,26,24,27,25,26,26,26,27,27,26
395057,12,"San Francisco, CA",msa,CA,29,24,24,24,25,26,26,25,25,24,26,26,29,24,24,26,25,25,26,26,28,26,27,28,30,25,25,30,28,28,28,28,29,28,28,30,30,27,28,28,28,28,28,27,28,27,27,27,29,24,24,25,25,25,25,25,26,24,25,25,28,23,23,24,23,23,24,23
395025,13,"Riverside, CA",msa,CA,35,30,31,31,33,34,32,32,31,31,32,31,32,30,30,31,31,33,33,33,34,34,33,34,35,31,32,35,33,33,34,36,37,37,36,37,38,33,33,33,32,33,32,32,32,32,32,32,34,30,29,29,29,29,29,28,29,29,29,28,30,28,29,29,29,29,29,29
394532,14,"Detroit, MI",msa,MI,36,33,33,33,34,36,36,35,36,34,34,34,36,33,32,34,34,33,35,34,35,34,34,34,35,31,32,37,38,34,37,38,39,38,37,37,30,31,34,34,33,34,33,33,33,33,32,33,35,30,29,30,29,30,29,29,30,29,28,28,29,26,27,28,28,28,29,27
395078,15,"Seattle, WA",msa,WA,32,29,28,28,29,30,30,30,30,30,30,30,32,30,29,29,29,30,31,31,32,31,32,32,34,30,29,31,31,32,31,32,32,31,32,32,33,30,29,30,29,30,30,30,30,29,30,30,31,28,27,28,28,29,29,28,29,29,29,29,30,28,28,28,28,29,29,28
394865,16,"Minneapolis, MN",msa,MN,30,28,29,31,31,31,31,29,28,28,27,26,29,25,29,30,30,31,30,29,29,28,28,27,31,27,29,31,32,31,31,31,32,32,32,31,31,30,30,33,32,35,33,33,32,31,30,30,32,29,29,31,31,32,30,29,29,28,27,26,29,27,27,28,28,30,29,29
395056,17,"San Diego, CA",msa,CA,31,29,29,29,30,30,27,24,31,30,30,29,30,29,29,30,30,30,31,30,31,30,31,31,32,29,30,,,30,30,30,31,30,30,30,31,29,29,29,28,28,28,28,28,28,28,28,29,24,24,25,24,26,26,25,26,27,26,25,27,25,26,25,25,24,24,24
395148,18,"Tampa, FL",msa,FL,35,33,34,35,37,37,37,35,35,35,35,33,34,32,33,35,36,37,35,36,35,23,33,34,35,32,34,37,35,35,36,37,38,37,37,36,37,33,34,35,34,35,34,34,34,33,32,33,34,31,31,32,31,32,31,31,32,34,31,30,32,30,31,32,32,33,33,31
394530,19,"Denver, CO",msa,CO,33,30,29,30,31,31,31,31,31,31,31,30,33,30,30,31,31,31,31,31,32,31,31,31,33,31,30,32,32,31,32,32,32,31,32,31,32,27,29,30,29,29,29,29,29,29,29,29,30,26,25,25,25,27,28,28,28,28,28,28,30,28,27,28,28,28,28,27
394358,20,"Baltimore, MD",msa,MD,35,31,29,32,30,34,38,37,37,36,36,34,38,34,34,35,37,39,37,37,38,37,37,37,40,36,36,39,40,39,39,39,37,30,37,39,40,35,36,35,34,35,34,34,34,34,34,34,36,32,30,31,30,31,31,31,31,31,31,31,35,31,29,30,30,31,30,30
395121,21,"St. Louis, MO",msa,MO,35,33,33,33,34,35,34,33,33,32,32,32,35,32,34,35,36,37,35,35,35,35,35,35,37,34,35,37,38,37,36,37,38,37,37,37,39,33,35,36,35,36,35,35,35,34,34,34,36,32,31,32,31,33,32,32,32,32,32,32,33,30,30,31,31,32,31,30
394943,22,"Orlando, FL",msa,FL,36,33,35,36,37,38,36,36,36,35,36,34,37,33,33,35,36,37,36,35,35,22,33,34,37,33,35,37,37,36,37,38,38,38,37,37,38,35,36,36,35,35,35,34,35,34,33,33,35,31,31,32,32,32,31,31,31,34,32,31,32,30,31,32,32,33,32,31
394458,23,"Charlotte, NC",msa,NC,39,35,33,34,36,37,36,35,36,35,35,35,39,34,34,35,36,37,37,36,36,36,36,36,39,35,35,38,37,36,38,38,38,37,37,37,37,30,36,36,35,36,35,35,34,34,34,34,37,32,31,32,31,33,33,32,32,32,32,32,35,32,31,31,31,33,32,31
395055,24,"San Antonio, TX",msa,TX,22,20,20,20,22,22,21,21,23,22,22,21,22,21,22,22,22,23,21,19,21,22,22,22,22,21,21,24,24,24,25,25,25,25,25,25,25,30,34,31,33,33,32,32,32,32,32,32,33,31,29,30,29,30,29,29,29,29,28,28,29,28,28,30,29,29,29,28
394998,25,"Portland, OR",msa,OR,36,32,32,31,32,33,32,32,32,32,32,32,34,31,31,31,32,32,33,32,33,33,33,33,35,32,32,34,33,33,33,34,35,35,34,35,35,32,31,31,30,31,31,31,31,30,31,31,32,29,28,29,29,30,29,29,29,29,29,29,30,29,28,29,28,29,29,29
395045,26,"Sacramento, CA",msa,CA,30,28,28,28,29,29,29,29,29,28,29,29,30,28,28,29,29,29,30,29,30,30,30,30,31,28,29,31,30,30,30,31,32,31,30,31,32,28,28,28,28,28,28,27,28,28,28,29,29,25,22,25,24,25,25,24,26,26,25,26,27,24,25,25,26,24,25,24
394982,27,"Pittsburgh, PA",msa,PA,42,38,40,41,42,40,42,40,39,40,39,39,42,38,39,39,40,42,40,41,42,42,41,41,45,41,41,45,,40,43,44,43,43,44,44,46,42,44,43,43,44,43,43,42,42,42,42,44,41,39,39,40,40,40,39,38,39,39,37,41,36,37,37,38,39,38,37
394466,28,"Cincinnati, OH",msa,OH,37,35,35,37,37,38,37,36,36,35,35,34,36,34,34,36,36,36,36,36,36,37,36,36,38,35,36,38,38,38,38,38,40,39,38,39,39,36,35,37,36,37,36,35,36,35,35,35,36,32,31,32,32,32,32,31,32,32,32,31,33,31,31,31,31,32,31,31
394355,29,"Austin, TX",msa,TX,32,30,29,30,31,31,30,31,31,31,31,30,31,30,29,30,31,31,30,30,30,30,30,31,32,30,30,32,32,32,32,32,32,31,32,31,29,30,33,29,28,28,27,27,28,27,28,28,29,27,25,26,25,25,24,23,24,26,24,23,25,24,22,22,23,23,23,23
394775,30,"Las Vegas, NV",msa,NV,23,22,26,13,29,33,31,31,31,29,31,30,33,29,30,31,31,32,33,32,33,32,32,32,34,31,32,34,31,32,33,34,35,35,34,34,,,32,32,31,31,30,31,31,30,31,30,32,29,29,29,29,29,29,28,28,28,28,28,29,28,28,29,29,29,29,28
394735,31,"Kansas City, MO",msa,MO,30,27,28,30,31,32,31,31,29,29,34,33,35,33,33,34,36,37,35,34,35,34,34,34,36,33,34,37,38,36,37,37,38,37,36,36,38,32,34,33,33,34,33,33,34,32,33,33,34,31,30,30,31,32,31,31,31,31,31,30,32,30,29,31,31,31,31,30
394492,32,"Columbus, OH",msa,OH,38,31,33,34,35,36,35,34,36,34,34,35,35,34,33,34,34,34,34,34,35,34,34,35,37,32,33,35,34,35,34,35,35,34,34,33,35,31,32,32,31,31,31,32,31,31,31,31,32,31,29,30,29,30,30,29,30,29,30,29,31,29,28,29,28,29,29,29
394705,34,"Indianapolis, IN",msa,IN,30,28,29,28,35,36,35,34,35,34,33,32,36,33,33,34,34,35,35,33,34,34,34,33,36,33,34,36,35,35,36,36,36,36,35,35,36,33,34,33,32,33,33,33,33,32,32,32,33,31,30,31,30,31,31,31,31,31,31,30,31,30,30,31,31,31,31,31
394475,35,"Cleveland, OH",msa,OH,24,22,22,24,25,27,24,23,24,23,23,22,24,22,23,25,25,26,26,25,23,23,23,23,28,28,30,,33,33,34,35,34,36,37,37,26,32,38,38,39,39,38,38,38,37,36,36,38,35,34,33,35,35,34,34,35,34,32,33,35,32,32,33,32,34,32,33
395059,36,"San Jose, CA",msa,CA,29,24,26,24,26,28,28,28,27,26,28,28,29,27,27,28,28,28,29,29,29,29,29,30,30,27,28,31,30,30,30,30,31,31,30,31,25,28,31,30,30,29,29,30,29,29,30,,,29,28,28,28,28,28,27,28,28,27,28,29,27,27,27,21,22,25,24
394902,37,"Nashville, TN",msa,TN,38,30,32,33,36,36,33,34,34,34,33,33,35,34,33,33,36,34,30,25,34,24,30,31,30,30,28,29,30,31,31,28,27,27,29,30,,,34,33,32,32,31,31,32,31,32,32,34,30,29,30,29,30,30,30,31,31,30,29,31,30,30,31,30,32,31,31
395194,38,"Virginia Beach, VA",msa,VA,27,22,23,24,27,28,27,26,25,26,25,23,24,23,23,27,27,28,25,25,26,25,30,44,53,34,41,41,44,39,41,44,20,30,33,30,29,29,31,17,28,29,29,27,28,27,27,27,29,26,25,27,27,28,27,26,27,25,26,24,26,24,24,25,25,26,27,24
395005,39,"Providence, RI",msa,RI,42,40,41,41,42,43,42,42,38,38,41,39,40,40,37,37,40,41,42,42,39,40,39,40,42,37,38,42,43,43,42,43,45,45,44,44,41,38,45,45,45,35,43,45,44,44,43,43,47,41,40,39,41,40,42,40,41,41,41,39,42,38,37,40,39,40,40,40
394714,40,"Jacksonville, FL",msa,FL,26,21,24,24,26,26,23,23,23,23,23,22,25,22,22,23,25,33,33,32,35,33,33,33,35,31,33,36,35,35,36,37,37,38,38,37,38,34,36,36,37,36,36,35,35,34,35,35,36,32,32,32,32,33,32,31,32,32,,23,25,25,24,25,25,26,24,24
394862,41,"Milwaukee, WI",msa,WI,,,,,,,,,,,,,,,,7,15,19,18,23,20,24,16,18,16,20,19,24,25,33,19,23,23,23,21,21,25,21,28,33,17,14,24,22,20,20,18,21,22,20,19,25,22,25,21,17,22,18,19,20,23,20,22,25,25,26,22,24
394935,42,"Oklahoma City, OK",msa,OK,32,26,37,14,29,34,33,32,33,32,31,30,33,23,27,32,33,33,33,32,32,32,32,32,33,32,32,34,34,35,35,35,36,36,37,35,37,35,36,35,36,36,35,35,34,35,34,35,36,33,32,32,32,33,32,32,31,32,31,31,32,30,30,31,32,32,31,30
395012,43,"Raleigh, NC",msa,NC,39,34,34,36,36,37,36,35,36,36,35,35,37,34,34,35,36,37,36,36,37,37,36,37,41,35,36,38,39,37,38,38,38,38,37,38,39,35,34,34,33,35,33,33,33,33,33,33,35,32,31,31,31,33,33,32,32,32,32,32,36,31,31,33,32,33,33,32
394849,44,"Memphis, TN",msa,TN,24,16,20,22,27,26,25,22,19,21,22,19,33,27,14,23,34,34,32,31,32,32,33,32,34,33,31,34,33,34,34,34,34,36,35,35,36,39,41,28,31,30,30,25,30,,,29,28,27,26,27,25,25,24,24,26,27,27,22,26,23,24,23,23,26,25,23
395022,45,"Richmond, VA",msa,VA,44,40,38,39,42,40,37,37,37,40,37,38,41,38,37,37,39,41,39,38,39,37,38,25,36,37,38,39,42,40,39,39,41,39,40,39,41,38,37,37,35,37,36,35,36,35,35,35,38,32,31,32,31,32,32,32,32,32,33,32,34,31,31,32,31,32,32,31
394807,46,"Louisville, KY",msa,KY,37,32,32,35,37,36,34,36,36,34,34,33,35,32,33,34,38,36,35,36,38,37,36,37,37,35,36,38,38,41,40,41,42,41,41,41,32,32,39,37,37,37,36,37,37,37,35,36,37,33,33,33,34,34,34,33,33,33,32,32,33,30,33,29,32,34,33,31
394910,47,"New Orleans, LA",msa,LA,37,34,34,34,35,36,34,35,35,34,36,32,36,33,34,34,36,35,35,35,36,36,35,35,36,33,35,38,37,36,38,39,39,40,42,39,42,36,38,38,37,38,37,36,46,39,35,36,35,33,36,34,34,34,33,33,33,32,32,31,35,30,32,32,32,,,31
395053,48,"Salt Lake City, UT",msa,UT,28,27,26,28,27,26,29,27,28,28,27,27,30,27,27,28,28,28,29,28,28,28,28,29,31,27,27,29,28,31,31,30,30,30,30,31,,,,25,24,26,25,25,26,26,26,27,29,24,23,23,23,24,25,25,25,25,25,24,27,25,25,26,25,27,27,25
394669,49,"Hartford, CT",msa,CT,14,33,44,42,45,48,48,45,45,45,45,43,47,42,43,44,45,45,47,44,45,45,44,44,47,43,43,44,48,44,45,46,47,46,46,46,44,41,43,44,44,46,45,45,44,43,42,43,45,40,41,39,41,42,42,41,40,41,41,42,44,37,37,38,37,39,36,40
394425,50,"Buffalo, NY",msa,NY,59,59,53,56,58,60,61,59,61,61,59,58,61,60,55,57,57,59,61,59,62,62,61,61,62,59,57,59,64,61,56,61,65,67,68,68,72,70,62,62,61,62,64,64,64,66,67,67,68,69,58,57,59,60,61,60,61,61,61,59,61,61,56,57,59,58,59,59
394388,51,"Birmingham, AL",msa,AL,36,31,32,32,33,33,33,31,32,32,31,31,34,32,31,32,33,32,33,32,32,32,32,32,33,31,32,35,34,34,35,34,35,35,35,35,35,32,34,35,34,35,33,32,32,32,33,31,32,28,27,30,29,30,29,29,29,28,29,28,30,27,28,28,29,29,29,28
395031,52,"Rochester, NY",msa,NY,50,46,42,45,47,50,49,47,46,46,45,46,47,45,44,44,46,49,49,49,50,48,48,47,51,43,45,48,54,47,49,51,53,53,54,55,57,56,50,51,50,54,55,55,53,56,53,55,57,53,48,46,47,50,51,51,49,48,48,47,50,44,43,43,44,45,46,47
394640,53,"Grand Rapids, MI",msa,MI,36,30,32,32,31,32,34,32,33,31,32,32,36,32,30,31,31,32,33,33,33,34,33,33,35,31,31,35,34,,,35,36,35,34,35,36,31,31,31,31,31,31,31,31,31,30,31,33,28,27,29,27,29,29,28,30,28,28,28,30,28,27,28,27,28,29,27
395167,54,"Tucson, AZ",msa,AZ,36,33,34,35,36,36,35,34,35,35,35,33,36,33,33,32,36,35,35,35,36,35,35,35,37,33,35,38,37,38,38,38,38,38,38,38,36,33,35,37,35,35,36,35,35,34,35,35,36,32,32,31,31,31,31,30,31,30,30,29,31,30,31,31,32,32,32,30
753924,55,"Urban Honolulu, HI",msa,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,30,44,43,42,43,43,42,42,42,41,41,43,38,39,41,40,39,40,37,36,38,39,37,39,23,32,37,37,38,39,36
395169,56,"Tulsa, OK",msa,OK,36,31,32,33,35,35,33,32,33,33,33,31,34,32,31,34,28,32,31,31,31,33,32,32,33,32,32,34,35,35,36,36,38,38,37,37,39,37,24,35,36,37,36,36,36,35,35,36,36,34,33,33,34,34,33,32,32,32,32,31,34,31,30,31,32,32,32,31
394619,57,"Fresno, CA",msa,CA,36,32,32,29,33,33,34,33,31,33,32,32,35,31,32,31,32,33,33,34,34,35,35,33,33,30,31,34,,,36,36,37,38,39,39,41,33,33,34,34,34,33,34,29,27,34,34,34,30,30,30,30,30,29,29,29,29,29,29,29,27,28,29,29,30,29,29
395238,58,"Worcester, MA",msa,MA,48,43,45,44,46,48,47,46,46,45,44,44,44,44,42,43,45,46,45,46,45,44,44,44,49,42,43,45,47,45,46,49,46,48,47,48,50,46,45,44,46,47,45,46,45,45,44,44,48,45,41,43,42,35,43,43,43,42,42,40,43,38,41,40,41,44,41,41
394938,59,"Omaha, NE",msa,NE,37,30,35,36,39,42,35,35,32,38,37,37,33,41,34,33,32,37,38,37,35,35,30,36,31,33,32,40,42,41,39,42,19,36,39,38,26,32,36,37,37,36,36,35,35,34,34,34,34,31,30,32,33,34,32,32,32,31,30,31,32,30,31,31,32,32,31,30
394415,60,"Bridgeport, CT",msa,CT,16,33,46,47,50,53,54,51,49,49,48,46,51,46,45,48,52,52,51,49,48,47,48,50,50,46,47,52,54,46,48,51,51,53,52,55,50,44,49,52,52,55,55,51,50,48,47,48,53,49,44,46,46,49,48,48,47,45,45,44,50,42,42,46,43,46,46,45
394653,61,"Greenville, SC",msa,SC,37,35,33,36,36,39,37,34,35,35,35,35,36,34,34,35,36,37,37,37,36,36,36,36,39,35,37,39,38,39,39,39,40,40,40,40,30,33,39,38,37,38,37,37,37,36,35,36,39,33,33,33,34,35,33,32,33,32,33,32,34,31,32,33,34,34,33,32
394312,62,"Albuquerque, NM",msa,NM,39,35,36,36,37,38,39,36,38,36,37,34,39,35,36,36,37,38,37,37,39,38,37,37,40,36,37,40,39,39,40,41,42,41,42,42,43,38,38,38,38,38,38,37,38,37,38,38,39,35,34,34,35,35,33,33,34,33,34,33,35,32,33,32,34,34,33,33
394357,63,"Bakersfield, CA",msa,CA,41,34,34,35,39,38,37,36,35,36,39,35,35,33,33,38,36,39,34,36,38,38,38,39,41,35,36,42,37,43,43,43,39,40,42,45,,,38,40,39,39,39,39,38,38,37,37,39,34,34,33,33,32,32,30,31,31,30,31,31,30,31,31,31,31,31,31
394308,64,"Albany, NY",msa,NY,52,49,45,44,49,50,52,50,53,54,49,51,52,51,49,50,50,55,56,54,56,57,56,53,57,53,52,54,63,54,54,59,62,64,64,62,66,62,56,59,58,61,62,65,68,68,70,69,67,68,61,60,59,60,62,64,63,62,60,58,65,63,54,55,59,58,62,63
394753,65,"Knoxville, TN",msa,TN,35,32,33,32,34,36,35,33,35,34,34,32,34,33,32,33,34,34,33,34,34,34,34,35,36,34,35,36,36,36,36,36,37,37,36,36,40,35,35,35,35,36,35,34,34,34,35,35,37,32,31,32,32,32,32,31,32,31,32,31,32,30,30,31,31,32,32,32
394367,66,"Baton Rouge, LA",msa,LA,,,,,,,,,,,,,,27,28,30,28,38,38,36,4,21,32,34,38,33,35,38,37,35,38,37,39,40,39,39,42,39,23,31,39,39,38,37,41,37,34,34,35,32,31,32,33,33,32,31,30,31,31,30,32,30,32,31,33,32,32,32
394843,67,"McAllen, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,28,19,15,12,13,8,22,32,28,30,32,35,34,33,31,32,33,34,34,32,28,31,33,32,33,31,31,32,32,26,28,29,29,28,26,24,25,24,25,25,23,21,20,23,24,24,25,23
394908,68,"New Haven, CT",msa,CT,15,34,45,47,47,50,51,47,48,46,46,45,46,45,44,45,46,49,49,45,46,45,45,45,50,44,43,47,51,44,47,50,49,51,49,49,47,43,47,48,48,49,47,48,48,47,45,46,49,45,43,42,43,45,44,43,43,43,44,42,44,40,39,41,41,43,42,43
394561,69,"El Paso, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,32,46,47,49,65,48,26,22,41,40,42,43,44,43,45,38,36,36,35,38,34,32,34,37,33,35,18,31,32,32,32,32,32,31
394318,70,"Allentown, PA",msa,PA,44,30,37,39,42,41,42,38,45,36,35,43,57,40,39,41,39,44,41,44,41,42,40,39,54,44,40,39,45,41,41,42,23,37,44,44,20,37,43,42,40,43,43,42,42,43,41,39,44,40,36,38,39,39,38,38,38,37,39,37,40,34,36,38,36,38,38,37
394952,71,"Oxnard, CA",msa,CA,36,29,31,31,33,33,32,32,31,32,33,31,32,30,30,32,33,32,33,32,33,33,32,33,35,31,31,33,33,32,32,34,34,34,34,35,36,30,32,31,31,31,31,30,31,30,31,31,32,29,29,29,29,29,29,29,29,29,28,29,31,27,28,29,29,29,28,28
394486,72,"Columbia, SC",msa,SC,,,36,36,38,38,37,37,41,32,35,38,34,32,33,36,35,33,36,35,37,38,35,39,37,34,33,37,40,35,38,41,32,43,39,34,43,34,29,31,34,40,34,35,38,37,35,34,40,34,36,32,34,32,32,32,34,29,35,33,28,29,27,34,,,,32
753906,73,"North Port, FL",msa,FL,36,34,36,39,40,41,38,39,37,37,36,34,39,34,36,37,39,38,39,39,36,27,35,35,38,33,37,41,39,37,38,40,41,40,40,38,39,36,38,39,37,37,37,36,35,34,35,35,37,32,33,34,34,35,34,33,33,39,33,31,35,31,34,35,35,36,36,34
845158,74,"Dayton, OH",msa,OH,35,31,32,34,33,36,35,33,32,32,32,31,32,31,31,32,35,35,35,35,37,36,35,34,37,34,35,36,38,37,37,39,39,38,38,38,40,36,36,35,36,36,35,35,36,35,35,36,36,32,32,32,32,32,32,32,32,31,31,30,32,30,30,31,31,31,31,30
394457,75,"Charleston, SC",msa,SC,41,36,35,36,37,38,38,37,39,37,36,35,39,35,35,37,38,39,38,36,40,38,36,36,40,36,37,40,40,39,40,40,41,41,40,40,42,37,38,38,38,40,36,36,37,36,36,36,38,35,33,35,34,34,33,34,35,35,33,33,35,33,33,34,35,36,34,33
394648,76,"Greensboro, NC",msa,NC,22,18,16,17,17,19,19,32,38,38,37,36,39,37,36,36,39,37,39,37,38,38,36,39,40,36,36,38,39,38,39,38,39,39,39,39,42,37,33,36,36,37,36,36,37,35,35,36,38,32,32,32,33,34,33,33,33,32,34,32,35,32,32,34,32,33,33,32
395134,77,"Stockton, CA",msa,CA,32,29,29,31,31,32,31,31,30,31,31,31,31,29,30,30,31,31,32,31,34,32,31,32,32,30,30,34,31,32,34,34,35,34,34,36,36,30,31,30,31,31,31,30,31,30,30,32,31,29,26,28,28,29,29,26,28,28,27,27,28,27,28,27,28,27,28,26
394440,78,"Cape Coral, FL",msa,FL,36,32,33,34,37,38,38,38,37,36,35,34,37,32,34,36,37,37,36,36,37,36,34,35,37,33,36,41,38,36,39,40,40,39,39,39,41,35,36,39,37,38,36,35,35,34,33,33,35,30,31,33,33,34,32,32,32,37,29,30,32,29,30,33,32,33,33,31
394399,79,"Boise City, ID",msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,29,29,29,30,30,30,30,32,29,27,28,29,29,28,28,28,28,27,28,29,28,27,28,29,29,29,28
394484,80,"Colorado Springs, CO",msa,CO,34,32,30,32,33,32,32,30,31,31,32,29,32,30,31,31,31,32,30,32,31,31,32,31,33,31,30,32,30,32,31,30,31,30,31,30,,,30,31,30,30,30,30,30,30,30,30,31,29,28,29,29,29,29,29,30,29,29,29,31,29,28,30,30,30,29,29
394798,81,"Little Rock, AR",msa,AR,30,32,28,26,29,28,28,30,28,26,27,24,19,27,28,7,23,32,31,31,32,42,60,38,33,29,35,35,31,41,36,42,14,31,35,36,34,40,60,78,40,11,28,30,31,29,30,30,30,28,29,30,28,29,29,27,29,28,27,25,26,27,27,28,29,29,27,26
394766,82,"Lakeland, FL",msa,FL,37,35,34,34,37,36,35,36,35,34,34,33,36,31,34,32,38,36,35,35,34,23,33,35,36,33,34,37,37,37,37,38,38,39,39,38,39,35,35,37,36,36,37,35,35,35,34,36,36,33,33,33,33,33,32,31,33,36,32,31,34,31,31,32,33,33,34,33
394304,83,"Akron, OH",msa,OH,23,23,22,23,25,26,24,23,24,24,25,24,27,23,23,26,28,28,24,21,23,23,26,23,30,28,30,32,30,33,33,33,33,35,36,36,21,30,37,37,37,37,36,37,38,36,36,37,38,33,34,33,32,34,33,33,32,32,32,30,32,31,30,32,33,33,31,31
394531,84,"Des Moines, IA",msa,IA,37,35,35,35,39,40,39,37,37,36,37,36,36,36,36,36,36,39,37,36,38,37,35,36,38,36,37,39,40,40,41,42,43,43,42,41,43,41,40,42,43,43,43,41,41,41,39,40,41,38,39,40,40,41,38,39,37,35,36,34,36,35,38,37,39,44,41,39
395115,85,"Springfield, MA",msa,MA,51,44,43,44,46,48,46,45,46,46,44,42,45,43,41,43,44,46,46,45,45,45,44,45,47,43,41,44,48,45,46,48,50,47,49,48,49,46,45,46,47,48,49,48,45,46,46,44,50,44,42,43,44,37,42,43,42,43,43,42,44,41,38,41,40,41,42,43
845159,86,"Poughkeepsie, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,29,51,52,50,49,55,52,58,57,52,55,63,58,55,60,55,53,52,43,48,52,49,49,49,52,44,46,47,51,52,53
394931,87,"Ogden, UT",msa,UT,27,29,28,28,28,27,28,27,28,28,27,26,29,27,26,29,28,29,30,28,29,28,29,29,29,29,27,30,31,31,31,32,31,31,31,29,,,,27,26,27,27,27,27,28,28,28,29,24,24,24,25,26,26,25,27,26,26,25,27,27,27,27,27,28,27,28
